playerID,yearID,stint,teamID,lgID,G,AB,R,H,X2B,X3B,HR,RBI,SB,CS,BB,SO,IBB,HBP,SH,SF,GIDP,nameGiven,masterID
chambch01,1982,1,ATL,NL,157,534,57,144,25,2,20,86,7,3,57,57,13,0,0,6,11,Carroll Christopher,chambch01-1982-ATL
charbjo01,1982,1,CLE,AL,22,56,7,12,2,1,2,9,0,0,5,7,0,1,0,1,2,Joseph,charbjo01-1982-CLE
chrisla01,1982,1,PHI,NL,33,67,4,5,2,0,1,7,1,0,2,36,0,0,12,0,1,Larry Richard,chrisla01-1982-PHI
clarkbo04,1982,1,CAL,AL,102,90,11,19,1,0,2,8,1,0,0,29,0,0,2,1,1,Robert Cale,clarkbo04-1982-CAL
clarkja01,1982,1,SFN,NL,157,563,90,154,30,3,27,103,6,9,90,91,7,1,0,5,20,Jack Anthony,clarkja01-1982-SFN
collida02,1982,1,NYA,AL,111,348,41,88,12,3,3,25,13,8,28,49,3,5,9,3,6,David S.,collida02-1982-NYA
conceda01,1982,1,CIN,NL,147,572,48,164,25,4,5,53,13,6,45,61,4,0,2,4,20,David Ismael,conceda01-1982-CIN
conceon01,1982,1,KCA,AL,74,205,17,48,9,1,0,15,2,1,5,18,0,1,4,0,6,Onix Cardona,conceon01-1982-KCA
coopece01,1982,1,ML4,AL,155,654,104,205,38,3,32,121,2,3,32,53,7,0,4,6,4,Cecil Celester,coopece01-1982-ML4
cowenal01,1982,1,SEA,AL,146,560,72,151,39,8,20,78,11,7,46,81,3,1,1,3,12,Alfred Edward,cowenal01-1982-SEA
craigro02,1982,1,CLE,AL,49,65,7,15,2,0,0,1,3,1,4,6,0,0,2,0,5,Rodney Paul,craigro02-1982-CLE
cromawa01,1982,1,MON,NL,144,497,59,126,24,3,14,62,3,0,69,60,15,3,1,4,10,Warren Livingston,cromawa01-1982-MON
crowlte01,1982,1,BAL,AL,65,93,8,22,2,0,3,17,0,0,21,9,1,0,0,0,5,Terrence Michael,crowlte01-1982-BAL
cruzjo01,1982,1,HOU,NL,155,570,62,157,27,2,9,68,21,11,60,67,12,1,3,6,11,Jose,cruzjo01-1982-HOU
cruzju01,1982,1,SEA,AL,154,549,83,133,22,5,8,49,46,13,57,71,1,3,6,2,6,Julio Louis,cruzju01-1982-SEA
cruzto02,1982,1,SEA,AL,136,492,44,113,20,2,16,57,2,10,12,95,1,0,11,4,18,Todd Ruben,cruzto02-1982-SEA
dauerri01,1982,1,BAL,AL,158,558,75,156,24,2,8,57,0,1,50,34,1,1,11,6,15,Richard Fremont,dauerri01-1982-BAL
davisch01,1982,1,SFN,NL,154,641,86,167,27,6,19,76,24,13,45,115,2,2,7,6,13,Charles Theodore,davisch01-1982-SFN
davisdi02,1982,1,PHI,NL,28,68,5,19,3,1,2,7,1,0,2,9,0,0,0,1,4,Richard Earl,davisdi02-1982-PHI
davisdi02,1982,3,PIT,NL,39,77,7,14,2,1,2,10,1,0,5,9,0,0,1,3,1,Richard Earl,davisdi02-1982-PIT
davisjo02,1982,1,CHN,NL,130,418,41,109,20,2,12,52,0,1,36,92,4,1,4,7,6,Jody Richard,davisjo02-1982-CHN
davismi02,1982,1,OAK,AL,23,75,12,30,4,0,1,10,3,2,2,8,0,0,0,0,0,Michael Dwayne,davismi02-1982-OAK
dawsoan01,1982,1,MON,NL,148,608,107,183,37,7,23,83,39,10,34,96,4,8,4,6,8,Andre Nolan,dawsoan01-1982-MON
decindo01,1982,1,CAL,AL,153,575,94,173,42,5,30,97,7,5,66,80,7,1,4,9,18,Douglas Vernon,decindo01-1982-CAL
dejesiv01,1982,1,PHI,NL,161,536,53,128,21,5,3,59,14,4,54,70,9,2,11,3,8,Ivan,dejesiv01-1982-PHI
dempsri01,1982,1,BAL,AL,125,344,35,88,15,1,5,36,0,3,46,37,1,0,7,5,10,John Rikard,dempsri01-1982-BAL
dentbu01,1982,1,NYA,AL,59,160,11,27,1,1,0,9,0,0,8,11,0,0,4,1,7,Russell Earl,dentbu01-1982-NYA
dentbu01,1982,2,TEX,AL,46,146,16,32,9,0,1,14,0,0,13,10,0,0,3,2,2,Russell Earl,dentbu01-1982-TEX
dernibo01,1982,1,PHI,NL,122,370,56,92,10,2,4,21,42,12,36,69,0,1,3,2,6,Robert Eugene,dernibo01-1982-PHI
diazbo01,1982,1,PHI,NL,144,525,69,151,29,1,18,85,3,6,36,87,5,3,1,7,20,Baudilio Jose,diazbo01-1982-PHI
dilonmi01,1982,1,CLE,AL,104,379,50,89,12,3,3,25,33,5,25,36,0,2,6,0,11,Miguel Angel,dilonmi01-1982-CLE
doranbi02,1982,1,HOU,NL,26,97,11,27,3,0,0,6,5,0,4,11,0,0,0,1,0,William Donald,doranbi02-1982-HOU
downibr01,1982,1,CAL,AL,158,623,109,175,37,2,28,84,2,1,86,58,1,5,3,8,14,Brian Jay,downibr01-1982-CAL
driesda01,1982,1,CIN,NL,149,516,64,139,25,1,17,57,11,6,82,62,8,2,0,6,8,Daniel,driesda01-1982-CIN
durhale01,1982,1,CHN,NL,148,539,84,168,33,7,22,90,28,14,66,77,14,2,0,2,11,Leon,durhale01-1982-CHN
dwyerji01,1982,1,BAL,AL,71,148,28,45,4,3,6,15,2,0,27,24,4,0,1,2,0,James Edward,dwyerji01-1982-BAL
dybzije01,1982,1,CLE,AL,80,212,19,49,6,2,0,22,3,5,21,25,0,3,7,3,7,Jerome Mathew,dybzije01-1982-CLE
easlemi01,1982,1,PIT,NL,142,475,52,131,27,2,15,58,1,1,40,85,12,6,1,4,11,Michael Anthony,easlemi01-1982-PIT
edlerda01,1982,1,SEA,AL,40,104,14,29,2,2,2,18,4,2,11,13,1,0,1,1,3,David Delmer,edlerda01-1982-SEA
edwarda01,1982,1,SDN,NL,71,55,7,10,2,0,1,2,0,0,1,14,0,0,0,0,2,David Leonard,edwarda01-1982-SDN
edwarma01,1982,1,ML4,AL,69,178,24,44,4,1,2,14,10,4,4,8,0,0,5,2,5,Marshall Lynn,edwarma01-1982-ML4
eicheju01,1982,1,SDN,NL,31,55,0,5,1,1,0,3,1,0,1,22,0,0,5,0,2,Juan Tyrone,eicheju01-1982-SDN
eisenji01,1982,1,MIN,AL,34,99,10,30,6,0,2,9,0,0,11,13,0,1,0,0,1,James Michael,eisenji01-1982-MIN
engleda01,1982,1,MIN,AL,58,186,20,42,7,2,4,16,0,0,10,22,0,1,0,0,6,Ralph David,engleda01-1982-MIN
essiaji01,1982,1,SEA,AL,48,153,14,42,8,0,3,20,2,0,11,7,0,1,0,0,3,James Sarkis,essiaji01-1982-SEA
evansda01,1982,1,SFN,NL,141,465,64,119,20,4,16,61,5,4,77,64,7,2,3,6,8,Darrell Wayne,evansda01-1982-SFN
evansdw01,1982,1,BOS,AL,162,609,122,178,37,7,32,98,3,2,112,125,1,1,3,2,17,Dwight Michael,evansdw01-1982-BOS
faedole01,1982,1,MIN,AL,90,255,16,62,8,0,3,22,1,0,16,22,0,1,2,2,9,Leonardo Lago,faedole01-1982-MIN
faheybi01,1982,1,DET,AL,28,67,7,10,2,0,0,4,1,0,0,5,0,0,0,1,0,William Roger,faheybi01-1982-DET
falcope01,1982,1,NYN,NL,40,53,0,6,1,0,0,3,0,0,0,24,0,0,2,0,1,Peter,falcope01-1982-NYN
fergujo01,1982,1,CAL,AL,36,84,10,19,2,0,3,8,0,0,12,19,0,0,1,0,4,Joseph Vance,fergujo01-1982-CAL
fischmi01,1982,1,CLE,AL,112,276,34,74,12,1,0,21,9,5,34,36,0,2,9,1,3,Michael Thomas,fischmi01-1982-CLE
fiskca01,1982,1,CHA,AL,135,476,66,127,17,3,14,65,17,2,46,60,7,6,4,4,12,Carlton Ernest,fiskca01-1982-CHA
flannti01,1982,1,SDN,NL,122,379,40,100,11,7,0,30,1,0,30,32,10,2,6,6,4,Timothy Earl,flannti01-1982-SDN
flynndo01,1982,1,TEX,AL,88,270,13,57,6,2,0,19,6,2,4,14,0,0,7,2,3,Robert Douglas,flynndo01-1982-TEX
flynndo01,1982,2,MON,NL,58,193,13,47,6,2,0,20,0,2,4,23,0,0,3,2,6,Robert Douglas,flynndo01-1982-MON
foliti01,1982,1,CAL,AL,150,480,46,121,14,2,3,56,2,4,14,22,1,2,26,6,7,Timothy John,foliti01-1982-CAL
fordda01,1982,1,BAL,AL,123,421,46,99,21,3,10,43,5,2,23,71,1,4,2,3,9,Darnell Glenn,fordda01-1982-BAL
forscbo01,1982,1,SLN,NL,36,73,7,15,3,1,0,3,0,0,3,20,0,0,14,0,1,Robert Herbert,forscbo01-1982-SLN
fostege01,1982,1,NYN,NL,151,550,64,136,23,2,13,70,1,1,50,123,9,2,0,6,13,George Arthur,fostege01-1982-NYN
francte01,1982,1,MON,NL,46,131,14,42,3,0,0,9,2,3,8,11,0,0,5,0,2,Terry Jon,francte01-1982-MON
gaettga01,1982,1,MIN,AL,145,508,59,117,25,4,25,84,0,4,37,107,2,3,4,13,16,Gary Joseph,gaettga01-1982-MIN
gamblos01,1982,1,NYA,AL,108,316,49,86,21,2,18,57,6,3,58,47,2,4,0,4,4,Oscar Charles,gamblos01-1982-NYA
gantnji01,1982,1,ML4,AL,132,447,48,132,17,2,4,43,6,3,26,36,3,2,7,3,6,James Elmer,gantnji01-1982-ML4
garcida01,1982,1,TOR,AL,147,597,89,185,32,3,5,42,54,20,21,44,1,5,5,1,7,Damaso Domingo,garcida01-1982-TOR
garciki01,1982,1,HOU,NL,34,76,5,16,5,0,1,5,1,0,3,15,1,0,1,0,2,Alfonso Rafael,garciki01-1982-HOU
gardero01,1982,1,NYN,NL,141,384,29,92,17,1,3,33,5,6,23,55,2,0,12,5,11,Ronald Clyde,gardero01-1982-NYN
garneph01,1982,1,HOU,NL,155,588,65,161,33,8,13,83,24,13,40,92,4,3,0,7,11,Philip Mason,garneph01-1982-HOU
garvest01,1982,1,LAN,NL,162,625,66,176,35,1,16,86,5,3,20,86,10,1,5,9,10,Steven Patrick,garvest01-1982-LAN
gatesmi01,1982,1,MON,NL,36,121,16,28,2,3,0,8,0,0,9,19,0,0,0,2,1,Michael Grant,gatesmi01-1982-MON
gedmari01,1982,1,BOS,AL,92,289,30,72,17,2,4,26,0,1,10,37,2,2,4,0,13,Richard Leo,gedmari01-1982-BOS
geronce01,1982,1,KCA,AL,53,119,14,32,6,3,4,23,2,0,8,16,2,0,0,4,5,Cesar Francisco,geronce01-1982-KCA
gibsoki01,1982,1,DET,AL,69,266,34,74,16,2,8,35,9,7,25,41,2,1,1,1,2,Kirk Harold,gibsoki01-1982-DET
gilesbr01,1982,1,NYN,NL,45,138,14,29,5,0,3,10,6,1,12,29,1,0,0,2,0,Brian Jeffrey,gilesbr01-1982-NYN
gonzaju02,1982,1,SLN,NL,42,87,9,21,3,2,1,7,1,1,1,24,0,1,1,0,2,Julio Cesar,gonzaju02-1982-SLN
goodwda01,1982,1,OAK,AL,17,52,6,11,2,1,2,8,0,0,2,13,0,0,2,1,3,Danny Kay,goodwda01-1982-OAK
grayga01,1982,1,SEA,AL,80,269,26,69,14,2,7,29,1,1,24,59,0,2,0,0,4,Gary George,grayga01-1982-SEA
greenda03,1982,1,SLN,NL,76,166,21,47,7,1,2,23,11,3,8,29,2,1,0,3,2,David Alejandro,greenda03-1982-SLN
grichbo01,1982,1,CAL,AL,145,506,74,132,28,5,19,65,3,3,82,109,3,8,6,3,13,Robert Anthony,grichbo01-1982-CAL
griffal01,1982,1,TOR,AL,162,539,57,130,20,8,1,48,10,8,22,48,0,0,11,4,7,Alfredo Claudino,griffal01-1982-TOR
griffke01,1982,1,NYA,AL,127,484,70,134,23,2,12,54,10,4,39,58,1,0,1,3,10,George Kenneth,griffke01-1982-NYA
grossgr01,1982,1,PHI,NL,119,134,14,40,4,0,0,10,4,3,19,8,3,0,2,0,6,Gregory Eugene,grossgr01-1982-PHI
grosswa01,1982,1,OAK,AL,129,386,43,97,14,0,9,41,3,1,53,50,0,2,7,3,4,Wayne Dale,grosswa01-1982-OAK
grubbjo01,1982,1,TEX,AL,103,308,35,86,13,3,3,26,0,3,39,37,2,6,2,3,5,John Raymond,grubbjo01-1982-TEX
guerrpe01,1982,1,LAN,NL,150,575,87,175,27,5,32,100,22,5,65,89,16,5,4,3,7,Pedro,guerrpe01-1982-LAN
gullibi01,1982,1,MON,NL,34,82,5,10,3,0,0,6,0,0,1,22,0,0,9,0,2,William Lee,gullibi01-1982-MON
gulligl01,1982,1,BAL,AL,50,145,24,29,7,0,1,5,0,0,37,18,0,0,3,0,2,Glenn James,gulligl01-1982-BAL
gwynnto01,1982,1,SDN,NL,54,190,33,55,12,2,1,17,8,3,14,16,0,0,4,1,5,Anthony Keith,gwynnto01-1982-SDN
hairsje01,1982,1,CHA,AL,85,90,11,21,5,0,5,18,0,0,9,15,0,0,1,3,3,Jerry Wayne,hairsje01-1982-CHA
hallme01,1982,1,CHN,NL,24,80,6,21,3,2,0,4,0,1,5,17,1,2,0,1,0,Melvin,hallme01-1982-CHN
hammaat01,1982,1,SFN,NL,29,59,2,4,0,0,0,1,1,0,0,15,0,1,1,0,3,Charlton Atlee,hammaat01-1982-SFN
hammost01,1982,1,KCA,AL,46,126,14,29,5,1,1,11,0,1,4,18,0,0,0,1,7,Steven Benjamin,hammost01-1982-KCA
hargrmi01,1982,1,CLE,AL,160,591,67,160,26,1,4,65,2,2,101,58,3,3,4,6,22,Dudley Michael,hargrmi01-1982-CLE
harpete01,1982,1,ATL,NL,48,150,16,43,3,0,2,16,7,4,14,28,0,1,0,2,3,Terry Joe,harpete01-1982-ATL
harrato01,1982,1,CLE,AL,162,602,100,183,29,4,25,78,17,3,84,52,7,12,7,3,13,Colbert Dale,harrato01-1982-CLE
hassero01,1982,1,CLE,AL,113,323,33,81,18,0,5,34,3,2,53,32,5,1,3,2,10,Ronald William,hassero01-1982-CLE
hatchmi01,1982,1,MIN,AL,84,277,23,69,13,2,3,26,0,2,8,27,1,0,0,1,12,Michael Vaughn,hatchmi01-1982-MIN
hayesvo01,1982,1,CLE,AL,150,527,65,132,25,3,14,82,32,13,42,63,3,4,8,2,10,Von Francis,hayesvo01-1982-CLE
heathmi02,1982,1,OAK,AL,101,318,43,77,18,4,3,39,8,3,27,36,3,0,2,4,3,Michael Thomas,heathmi02-1982-OAK
hebneri01,1982,1,DET,AL,68,179,25,49,6,0,8,18,1,1,25,21,2,0,0,1,1,Richard Joseph,hebneri01-1982-DET
hebneri01,1982,2,PIT,NL,25,70,6,21,2,0,2,12,4,0,5,3,0,0,1,0,1,Richard Joseph,hebneri01-1982-PIT
heepda01,1982,1,HOU,NL,85,198,16,47,14,1,4,22,0,2,21,31,3,1,0,2,5,Daniel William,heepda01-1982-HOU
hendeda01,1982,1,SEA,AL,104,324,47,82,17,1,14,48,2,5,36,67,2,0,1,1,5,David Lee,hendeda01-1982-SEA
henderi01,1982,1,OAK,AL,149,536,119,143,24,4,10,51,130,42,116,94,1,2,0,2,5,Rickey Nelson Henley,henderi01-1982-OAK
hendest01,1982,1,CHN,NL,92,257,23,60,12,4,2,29,6,5,22,64,3,0,3,1,4,Steven Curtis,hendest01-1982-CHN
hendrge01,1982,1,SLN,NL,136,515,65,145,20,5,19,104,3,2,37,80,8,1,1,14,13,George Andrew,hendrge01-1982-SLN
hernake01,1982,1,SLN,NL,160,579,79,173,33,6,7,94,19,11,100,67,19,2,1,12,10,Keith,hernake01-1982-SLN
herndla01,1982,1,DET,AL,157,614,92,179,21,13,23,88,12,9,38,92,3,1,2,4,20,Larry Darnell,herndla01-1982-DET
herrto01,1982,1,SLN,NL,135,493,83,131,19,4,0,36,25,12,57,56,2,2,3,5,5,Thomas Mitchell,herrto01-1982-SLN
hillma01,1982,1,CHA,AL,53,88,9,23,2,0,3,13,0,0,6,13,0,1,2,1,4,Marc Kevin,hillma01-1982-CHA
hobsobu01,1982,1,NYA,AL,30,58,2,10,2,0,0,3,0,0,1,14,0,0,0,1,2,Clell Lavern,hobsobu01-1982-NYA
hodgero01,1982,1,NYN,NL,80,228,26,56,12,1,5,27,4,3,41,40,6,0,5,2,5,Ronald Wray,hodgero01-1982-NYN
hoffmgl01,1982,1,BOS,AL,150,469,53,98,23,2,7,49,0,4,30,69,5,5,5,4,15,Glenn Edward,hoffmgl01-1982-BOS
hornebo01,1982,1,ATL,NL,140,499,85,130,24,0,32,97,3,5,66,75,3,4,0,3,13,James Robert,hornebo01-1982-ATL
hosteda01,1982,1,TEX,AL,113,418,53,97,12,3,22,67,2,2,42,113,3,1,0,5,14,David Alan,hosteda01-1982-TEX
housepa02,1982,1,CIN,NL,138,417,40,88,11,5,9,34,17,11,30,77,5,2,3,3,6,Paul Wesley,housepa02-1982-CIN
howear01,1982,1,HOU,NL,110,365,29,87,15,1,5,38,2,0,41,45,15,1,4,3,10,Arthur Henry,howear01-1982-HOU
howelro02,1982,1,ML4,AL,98,300,31,78,11,2,4,38,0,2,21,39,2,0,1,4,2,Roy Lee,howelro02-1982-ML4
hrbekke01,1982,1,MIN,AL,140,532,82,160,21,4,23,92,3,1,54,80,12,0,1,4,17,Kent Allen,hrbekke01-1982-MIN
hubbagl01,1982,1,ATL,NL,145,532,75,132,25,1,9,59,4,3,59,62,5,3,20,4,5,Glenn Dee,hubbagl01-1982-ATL
iorgda01,1982,1,SLN,NL,102,238,17,70,14,1,0,34,0,1,23,23,3,0,0,3,11,Dane Charles,iorgda01-1982-SLN
iorgga01,1982,1,TOR,AL,129,417,45,119,20,5,1,36,3,2,12,38,2,4,2,7,6,Garth Ray,iorgga01-1982-TOR
iviemi01,1982,2,DET,AL,80,259,35,60,12,1,14,38,0,0,24,51,3,2,0,3,5,Michael Wilson,iviemi01-1982-DET
jacksre01,1982,1,CAL,AL,153,530,92,146,17,1,39,101,4,5,85,156,12,2,0,4,10,Reginald Martinez,jacksre01-1982-CAL
jacksro02,1982,1,CAL,AL,53,142,15,47,6,0,2,19,0,1,10,12,0,2,4,1,3,Ronnie Damien,jacksro02-1982-CAL
jenkife01,1982,1,CHN,NL,34,67,2,10,2,0,0,6,0,0,0,23,0,0,12,1,0,Ferguson Arthur,jenkife01-1982-CHN
johnsbo04,1982,1,TEX,AL,20,56,4,7,2,0,2,7,0,1,3,22,0,1,2,0,3,Bobby Earl,johnsbo04-1982-TEX
johnscl01,1982,1,OAK,AL,73,214,19,51,10,0,7,31,1,2,26,41,2,2,0,2,3,Clifford,johnscl01-1982-OAK
johnsho01,1982,1,DET,AL,54,155,23,49,5,0,4,14,7,4,16,30,1,1,1,0,3,Howard Michael,johnsho01-1982-DET
johnsja01,1982,2,CHN,NL,98,269,39,67,13,1,10,43,0,2,40,41,8,0,1,3,3,John William,johnsja01-1982-CHN
johnsla02,1982,1,TEX,AL,105,324,37,84,11,0,7,38,3,5,31,40,0,1,2,0,13,Lamar,johnsla02-1982-TEX
johnsra03,1982,1,MIN,AL,89,234,26,58,10,0,10,33,0,0,30,46,2,0,0,7,3,Randall Stuart,johnsra03-1982-MIN
johnsto03,1982,1,TOR,AL,70,98,17,23,2,1,3,14,3,13,11,26,1,0,1,1,1,Anthony Clair,johnsto03-1982-TOR
johnswa03,1982,1,MON,NL,36,57,5,11,0,2,0,2,4,1,5,5,0,0,0,0,0,Wallace Darnell,johnswa03-1982-MON
jonesly01,1982,1,DET,AL,58,139,15,31,3,1,0,14,0,2,7,14,0,0,3,1,2,Lynn Morris,jonesly01-1982-DET
jonesru01,1982,1,SDN,NL,116,424,69,120,20,2,12,61,18,15,62,90,11,1,3,3,4,Ruppert Sanderson,jonesru01-1982-SDN
jorgemi01,1982,1,NYN,NL,120,114,16,29,6,0,2,14,2,0,21,24,3,0,1,0,2,Michael,jorgemi01-1982-NYN
kearnbo01,1982,1,OAK,AL,22,71,7,12,3,0,0,5,0,0,3,10,0,2,0,2,1,Robert Henry,kearnbo01-1982-OAK
kempst01,1982,1,CHA,AL,160,580,91,166,23,1,19,98,7,7,89,83,8,3,1,6,8,Steven F.,kempst01-1982-CHA
kenneju01,1982,1,CHN,NL,105,242,22,53,3,1,2,25,1,4,21,34,1,0,5,3,9,Junior Raymond,kenneju01-1982-CHN
kennete02,1982,1,SDN,NL,153,562,75,166,42,1,21,97,1,0,26,91,9,5,3,8,7,Terrance Edward,kennete02-1982-SDN
kingmda01,1982,1,NYN,NL,149,535,80,109,9,1,37,99,4,0,59,156,9,4,3,6,11,David Arthur,kingmda01-1982-NYN
kluttmi01,1982,1,OAK,AL,55,157,10,28,8,0,0,14,0,0,9,18,0,0,3,1,4,Gene Ellis,kluttmi01-1982-OAK
kneppbo01,1982,1,HOU,NL,33,52,2,3,1,0,0,0,0,0,4,25,0,0,6,0,0,Robert Wesley,kneppbo01-1982-HOU
kniceal01,1982,1,HOU,NL,59,133,10,25,2,0,2,12,0,1,14,30,3,1,1,0,4,Alan Lee,kniceal01-1982-HOU
knighra01,1982,1,HOU,NL,158,609,72,179,36,6,6,70,2,5,48,58,9,5,1,13,16,Charles Ray,knighra01-1982-HOU
krencwa01,1982,1,CIN,NL,94,187,19,53,6,1,2,21,5,3,13,23,1,0,1,4,3,Wayne Richard,krencwa01-1982-CIN
krukomi01,1982,1,PHI,NL,33,72,3,13,1,0,0,2,0,0,0,19,0,0,5,0,0,Michael Edward,krukomi01-1982-PHI
kuipedu01,1982,1,SFN,NL,107,218,26,61,9,1,0,17,2,2,32,24,0,2,4,1,8,Duane Eugene,kuipedu01-1982-SFN
lacyle01,1982,1,PIT,NL,121,359,66,112,16,3,5,31,40,15,32,57,4,1,2,1,7,Leondaus,lacyle01-1982-PIT
lagami01,1982,1,DET,AL,27,88,6,23,9,0,3,11,1,0,4,23,0,0,0,0,1,Michael Russell,lagami01-1982-DET
landera01,1982,1,CIN,NL,73,111,11,21,3,0,1,9,2,0,8,14,1,1,7,0,6,Rafael Silvaldo,landera01-1982-CIN
landrke01,1982,1,LAN,NL,129,461,71,131,23,7,7,50,31,10,39,54,2,4,8,6,7,Kenneth Francis,landrke01-1982-LAN
landrti01,1982,1,SLN,NL,79,72,12,20,3,0,2,14,0,1,8,18,0,1,3,0,1,Terry Lee,landrti01-1982-SLN
lansfca01,1982,1,BOS,AL,128,482,65,145,28,4,11,63,9,4,46,48,2,2,1,8,15,Carney Ray,lansfca01-1982-BOS
laskebi01,1982,1,SFN,NL,32,62,1,8,0,0,0,4,0,1,2,34,0,0,4,0,1,William Alan,laskebi01-1982-SFN
laudnti01,1982,1,MIN,AL,93,306,37,78,19,1,7,33,0,2,34,74,2,0,2,1,6,Timothy Jon,laudnti01-1982-MIN
lawleto01,1982,1,CIN,NL,49,165,19,35,6,0,0,4,16,5,9,30,0,0,2,0,5,Thomas James,lawleto01-1982-CIN
lawru01,1982,1,CHA,AL,121,336,55,107,15,8,3,32,36,10,23,41,0,0,3,1,5,Rudy Karl,lawru01-1982-CHA
lawva01,1982,1,CHA,AL,114,359,40,101,20,1,5,54,4,2,26,46,1,1,7,5,10,Vance Aaron,lawva01-1982-CHA
leach01,1982,1,MON,NL,27,65,0,8,1,0,0,2,0,0,5,22,0,0,1,0,4,Charles William,leach01-1982-MON
leachri01,1982,1,DET,AL,82,218,23,52,7,2,3,12,4,0,21,29,2,0,4,2,2,Richard Max,leachri01-1982-DET
lefebjo01,1982,1,SDN,NL,102,239,25,57,9,0,4,21,0,0,18,50,2,1,4,2,3,Joseph Henry,lefebjo01-1982-SDN
lefloro01,1982,1,CHA,AL,91,334,58,96,15,4,4,25,28,14,22,91,1,0,0,1,4,Ronald,lefloro01-1982-CHA
lemasjo01,1982,1,SFN,NL,130,436,34,94,14,1,2,30,13,4,31,78,10,0,5,2,14,Johnnie Lee,lemasjo01-1982-SFN
lemonch01,1982,1,DET,AL,125,436,75,116,20,1,19,52,1,4,56,69,2,15,4,1,13,Chester Earl,lemonch01-1982-DET
leonaje01,1982,1,SFN,NL,80,278,32,72,16,1,9,49,18,5,19,65,2,2,0,5,11,Jeffrey,leonaje01-1982-SFN
lezcasi01,1982,1,SDN,NL,138,470,73,136,26,6,16,84,2,1,78,69,10,2,2,7,11,Sixto Joaquin,lezcasi01-1982-SDN
linarru01,1982,1,ATL,NL,77,191,28,57,7,1,2,17,5,2,7,29,0,1,0,1,10,Rufino de la Cruz,linarru01-1982-ATL
lollati01,1982,1,SDN,NL,36,85,12,21,1,1,3,11,0,0,5,26,0,0,2,0,2,William Timothy,lollati01-1982-SDN
lopesda01,1982,1,OAK,AL,128,450,58,109,19,3,11,42,28,12,40,51,1,1,2,3,14,David Earl,lopesda01-1982-OAK
lowenjo01,1982,1,BAL,AL,122,322,69,103,15,2,24,66,7,6,54,59,10,1,3,4,6,John Lee,lowenjo01-1982-BAL
luzingr01,1982,1,CHA,AL,159,583,87,170,37,1,18,102,1,1,89,120,11,6,0,8,19,Gregory Michael,luzingr01-1982-CHA
lynnfr01,1982,1,CAL,AL,138,472,89,141,38,1,21,86,7,8,58,72,4,3,5,7,9,Fredric Michael,lynnfr01-1982-CAL
maddoga01,1982,1,PHI,NL,119,412,39,117,27,2,8,61,7,5,12,32,0,0,2,2,12,Garry Lee,maddoga01-1982-PHI
madlobi01,1982,1,PIT,NL,154,568,92,181,33,3,19,95,18,6,48,39,16,4,1,13,12,Bill,madlobi01-1982-PIT
mahleri01,1982,1,ATL,NL,39,58,5,11,0,0,1,4,0,0,4,17,0,0,11,0,0,Richard Keith,mahleri01-1982-ATL
malerji01,1982,1,SEA,AL,64,221,18,50,8,3,4,26,0,0,12,35,3,3,2,1,4,James Michael,malerji01-1982-SEA
manniri01,1982,1,CLE,AL,152,562,71,152,18,2,8,44,12,8,54,60,5,0,2,1,11,Richard Eugene,manniri01-1982-CLE
marshmi02,1982,1,LAN,NL,49,95,10,23,3,0,5,9,2,0,13,23,1,1,0,1,1,Michael Allen,marshmi02-1982-LAN
martibu01,1982,1,TOR,AL,96,260,26,63,17,0,10,37,1,1,24,34,1,0,2,5,10,John Albert,martibu01-1982-TOR
martije01,1982,1,KCA,AL,147,519,52,138,22,1,15,65,1,1,38,138,0,2,2,4,8,Jerry Lindsey,martije01-1982-KCA
matthga01,1982,1,PHI,NL,162,616,89,173,31,1,19,83,21,4,66,87,1,2,0,6,23,Gary Nathaniel,matthga01-1982-PHI
maybejo01,1982,2,NYA,AL,69,215,20,45,7,0,8,27,0,0,28,38,2,5,0,1,7,John Claiborn,maybejo01-1982-NYA
mayle01,1982,1,KCA,AL,42,91,12,28,5,2,3,12,0,0,14,18,1,0,0,2,0,Lee Andrew,mayle01-1982-KCA
maymi01,1982,1,SFN,NL,114,395,29,104,19,0,9,39,0,1,28,38,8,0,5,1,4,Milton Scott,maymi01-1982-SFN
mazzile01,1982,1,TEX,AL,58,195,23,47,8,0,4,17,11,6,28,26,0,1,0,0,4,Lee Louis,mazzile01-1982-TEX
mazzile01,1982,2,NYA,AL,37,128,20,34,2,0,6,17,2,3,15,15,0,1,0,0,2,Lee Louis,mazzile01-1982-NYA
mcbriba01,1982,1,CLE,AL,27,85,8,31,3,3,0,13,2,2,2,12,1,0,0,1,2,Arnold Ray,mcbriba01-1982-CLE
mcgeewi01,1982,1,SLN,NL,123,422,43,125,12,8,4,56,24,12,12,58,2,2,2,1,9,Willie Dean,mcgeewi01-1982-SLN
mckayda01,1982,1,OAK,AL,78,212,25,42,4,1,4,17,6,1,11,35,0,0,0,3,0,David Lawrence,mckayda01-1982-OAK
mcraeha01,1982,1,KCA,AL,159,613,91,189,46,8,27,133,4,4,55,61,7,5,1,2,8,Harold Abraham,mcraeha01-1982-KCA
meyerda01,1982,1,OAK,AL,120,383,28,92,17,3,8,59,1,1,18,33,3,0,3,5,6,Daniel Thomas,meyerda01-1982-OAK
